feature_1,feature_2,feature_3,target
7.276300636419353,10.735627061898668,26.63254687878066,95.18663493366142
82.18600592903562,46.57195226241996,31.39497081111901,432.6498734876197
70.62422271564962,14.710043315605645,25.823264733701215,333.0760586650128
8.134878064189976,33.06065902057014,40.72574563886694,144.7948504598595
8.483771408519193,20.96220882748824,24.062007904852436,120.53827439647438
98.66395785011754,32.167120100631735,31.549103551135136,450.49308106377964
37.427079575612034,36.05681553407457,33.168884404660496,271.33199821196956
37.06421470668909,43.18967214828807,32.06899548725749,279.59177610120054
81.27995672575025,18.256850870424127,29.073561705611457,341.21792528827643
94.72485773838586,10.439833146339218,29.35089650133287,423.5925660334041
98.6001063822871,15.475425202752291,30.219057359895547,407.98072265550155
75.33781852589416,46.0007456739242,29.264989991857558,419.782786133293
37.62595855309158,44.95560310250061,34.81939558397455,283.01333735181714
8.350071669866876,33.896524086812335,41.05261500795676,204.55181344997192
77.71469159274368,34.020674417346136,27.212541074960832,375.2749314624401
55.840424973580504,36.60146698185022,23.150985102104613,294.6379791214341
42.42220092469763,17.014851144937985,29.558589758243727,226.35980001648994
90.6354385094736,46.57647783699839,42.898546688271594,467.14531591870497
11.119748230615134,26.750820995682925,25.981627160151348,151.3917490872971
49.262510429085914,25.325541129979896,38.195584027220335,239.9554795916763
1.1353644767419069,30.7567082113135,38.388504070382204,96.72788771813813
46.86606419941263,11.878638671002202,27.232058791460027,201.9415171876588
5.630327568183735,16.651334750243176,32.84491539592638,126.03387888235838
11.881791626807193,39.52134465705482,38.14198311564269,220.60726899594698
11.752624677710488,13.311946717005059,28.104361295062564,107.3033912851539
64.92103021160635,34.12608437865553,28.982098199488192,334.7283787174153
74.60448792654233,19.813964387252838,27.09159543025678,343.1323337406186
58.336876509715964,25.571824561679062,24.926216346535668,321.75899899237226
96.21725484745419,21.547749470827995,26.753612274669965,396.8024809649862
37.48705795237041,24.226908658597964,23.880298666188718,221.43819271814505
28.571208628186074,38.76183620736982,30.17041734129613,247.15846936989584
86.85991281894603,21.884868624927,26.15013384470679,399.53198713172145
22.359583851945263,32.656185611875884,31.16892955895374,195.0638494589594
96.32225394406113,29.042016087963987,22.220521768981865,453.5688559477933
1.2154474689816341,36.546846614505924,31.654401161072286,57.24855378707507
96.98788267076391,47.47318957299032,34.16764480804462,502.60231869399394
4.315991195057611,39.30288388841001,20.031321787142723,107.40682756205014
89.11431136980711,18.59761514363027,31.87028284923786,351.1349219340308
52.77011090862999,11.247325402451388,36.13834496236646,274.17762141678196
99.29647961193004,20.490561771993004,23.951794906543974,458.78795817463106
7.379656473539886,33.803117228010194,38.362861934188516,147.54311214900048
55.38542844013208,12.057032539370013,32.095095046830224,289.9275708695211
96.9302535619099,29.854649888049455,26.474940721207957,478.9845547743116
52.30978441701488,33.87371395667557,29.72115461171147,328.2862666300716
62.93986381352625,23.369755632678434,32.791634562608614,357.2155996908965
69.57486889846172,40.836488149832874,30.380026957062057,389.3082451566721
45.454106476777326,14.263930125350871,32.693779962231844,238.54374383530995
62.75580800840635,13.00551126943235,25.39663203460317,243.70215332276246
58.43143119231002,39.12755024814413,30.84680412018039,322.88375364639523
90.11580104909889,29.81965264824794,22.9314275154751,388.36058535864987
4.5446380341457875,37.536095857109444,29.4438696932565,189.41779731105922
28.096318959223034,27.39309354414985,25.480461792676053,186.94685082378598
95.04114840765587,19.856081329564272,26.322350287051165,414.9198276861129
89.02637838909163,42.764092706967986,36.18046587605219,465.17834299084666
45.56567527857129,41.976635158759166,35.45655060297135,297.7080208562862
62.013259780153675,37.78785883417707,33.045690604535885,384.5669388164647
27.738118298113267,20.885805489198507,24.538436176637106,160.0964452433878
18.81211597237613,33.609226674763484,28.41795775152599,180.5529822610635
46.36984049399822,24.43895587760107,36.06548849989592,246.7088215915886
35.33522280260528,13.663282933065366,30.708584568199523,164.06215974703085
58.365611185087204,46.692543018489715,41.59664769990847,344.7654694620152
7.773463696498483,15.472745236758456,31.96658919697186,105.1765772805091
97.43948076661665,48.0094941528321,30.960245582450156,472.7649837495663
98.62107444796028,27.84023091831823,28.454417678987493,426.2253244261324
